group_name,label,exterior_image,interior_image,exterior_path,interior_path
JD00001_vs_JD00010_sample1,0,JD00001_vs_JD00010_sample1_exterior.png,JD00001_vs_JD00010_sample1_interior.png,false_match\JD00001_vs_JD00010_sample1_exterior.png,false_match\JD00001_vs_JD00010_sample1_interior.png
JD00001_vs_JD00010_sample2,0,JD00001_vs_JD00010_sample2_exterior.png,JD00001_vs_JD00010_sample2_interior.png,false_match\JD00001_vs_JD00010_sample2_exterior.png,false_match\JD00001_vs_JD00010_sample2_interior.png
JD00009_vs_JD04067_sample0,0,JD00009_vs_JD04067_sample0_exterior.png,JD00009_vs_JD04067_sample0_interior.png,false_match\JD00009_vs_JD04067_sample0_exterior.png,false_match\JD00009_vs_JD04067_sample0_interior.png
JD00009_vs_JD04067_sample1,0,JD00009_vs_JD04067_sample1_exterior.png,JD00009_vs_JD04067_sample1_interior.png,false_match\JD00009_vs_JD04067_sample1_exterior.png,false_match\JD00009_vs_JD04067_sample1_interior.png
JD00009_vs_JD04067_sample2,0,JD00009_vs_JD04067_sample2_exterior.png,JD00009_vs_JD04067_sample2_interior.png,false_match\JD00009_vs_JD04067_sample2_exterior.png,false_match\JD00009_vs_JD04067_sample2_interior.png
JD00009_vs_JD05063_sample0,0,JD00009_vs_JD05063_sample0_exterior.png,JD00009_vs_JD05063_sample0_interior.png,false_match\JD00009_vs_JD05063_sample0_exterior.png,false_match\JD00009_vs_JD05063_sample0_interior.png
JD00009_vs_JD05063_sample1,0,JD00009_vs_JD05063_sample1_exterior.png,JD00009_vs_JD05063_sample1_interior.png,false_match\JD00009_vs_JD05063_sample1_exterior.png,false_match\JD00009_vs_JD05063_sample1_interior.png
JD00009_vs_JD05063_sample2,0,JD00009_vs_JD05063_sample2_exterior.png,JD00009_vs_JD05063_sample2_interior.png,false_match\JD00009_vs_JD05063_sample2_exterior.png,false_match\JD00009_vs_JD05063_sample2_interior.png
JD00014_vs_JD00168_sample0,0,JD00014_vs_JD00168_sample0_exterior.png,JD00014_vs_JD00168_sample0_interior.png,false_match\JD00014_vs_JD00168_sample0_exterior.png,false_match\JD00014_vs_JD00168_sample0_interior.png
JD00014_vs_JD00168_sample1,0,JD00014_vs_JD00168_sample1_exterior.png,JD00014_vs_JD00168_sample1_interior.png,false_match\JD00014_vs_JD00168_sample1_exterior.png,false_match\JD00014_vs_JD00168_sample1_interior.png
JD00014_vs_JD15354_sample0,0,JD00014_vs_JD15354_sample0_exterior.png,JD00014_vs_JD15354_sample0_interior.png,false_match\JD00014_vs_JD15354_sample0_exterior.png,false_match\JD00014_vs_JD15354_sample0_interior.png
JD00014_vs_JD15354_sample1,0,JD00014_vs_JD15354_sample1_exterior.png,JD00014_vs_JD15354_sample1_interior.png,false_match\JD00014_vs_JD15354_sample1_exterior.png,false_match\JD00014_vs_JD15354_sample1_interior.png
JD00014_vs_JD15892_sample0,0,JD00014_vs_JD15892_sample0_exterior.png,JD00014_vs_JD15892_sample0_interior.png,false_match\JD00014_vs_JD15892_sample0_exterior.png,false_match\JD00014_vs_JD15892_sample0_interior.png
JD00014_vs_JD15892_sample1,0,JD00014_vs_JD15892_sample1_exterior.png,JD00014_vs_JD15892_sample1_interior.png,false_match\JD00014_vs_JD15892_sample1_exterior.png,false_match\JD00014_vs_JD15892_sample1_interior.png
JD00014_vs_JD15892_sample2,0,JD00014_vs_JD15892_sample2_exterior.png,JD00014_vs_JD15892_sample2_interior.png,false_match\JD00014_vs_JD15892_sample2_exterior.png,false_match\JD00014_vs_JD15892_sample2_interior.png
JD00019_vs_JD10169_sample0,0,JD00019_vs_JD10169_sample0_exterior.png,JD00019_vs_JD10169_sample0_interior.png,false_match\JD00019_vs_JD10169_sample0_exterior.png,false_match\JD00019_vs_JD10169_sample0_interior.png
JD00019_vs_JD10169_sample1,0,JD00019_vs_JD10169_sample1_exterior.png,JD00019_vs_JD10169_sample1_interior.png,false_match\JD00019_vs_JD10169_sample1_exterior.png,false_match\JD00019_vs_JD10169_sample1_interior.png
JD00019_vs_JD10169_sample2,0,JD00019_vs_JD10169_sample2_exterior.png,JD00019_vs_JD10169_sample2_interior.png,false_match\JD00019_vs_JD10169_sample2_exterior.png,false_match\JD00019_vs_JD10169_sample2_interior.png
JD00020_vs_JD10499_sample1,0,JD00020_vs_JD10499_sample1_exterior.png,JD00020_vs_JD10499_sample1_interior.png,false_match\JD00020_vs_JD10499_sample1_exterior.png,false_match\JD00020_vs_JD10499_sample1_interior.png
JD00020_vs_JD10499_sample2,0,JD00020_vs_JD10499_sample2_exterior.png,JD00020_vs_JD10499_sample2_interior.png,false_match\JD00020_vs_JD10499_sample2_exterior.png,false_match\JD00020_vs_JD10499_sample2_interior.png
JD00020_vs_JD10499_sample3,0,JD00020_vs_JD10499_sample3_exterior.png,JD00020_vs_JD10499_sample3_interior.png,false_match\JD00020_vs_JD10499_sample3_exterior.png,false_match\JD00020_vs_JD10499_sample3_interior.png
JD00022_vs_JD01717_sample0,0,JD00022_vs_JD01717_sample0_exterior.png,JD00022_vs_JD01717_sample0_interior.png,false_match\JD00022_vs_JD01717_sample0_exterior.png,false_match\JD00022_vs_JD01717_sample0_interior.png
JD00022_vs_JD01717_sample1,0,JD00022_vs_JD01717_sample1_exterior.png,JD00022_vs_JD01717_sample1_interior.png,false_match\JD00022_vs_JD01717_sample1_exterior.png,false_match\JD00022_vs_JD01717_sample1_interior.png
JD00023_vs_JD00035_sample0,0,JD00023_vs_JD00035_sample0_exterior.png,JD00023_vs_JD00035_sample0_interior.png,false_match\JD00023_vs_JD00035_sample0_exterior.png,false_match\JD00023_vs_JD00035_sample0_interior.png
JD00023_vs_JD00035_sample1,0,JD00023_vs_JD00035_sample1_exterior.png,JD00023_vs_JD00035_sample1_interior.png,false_match\JD00023_vs_JD00035_sample1_exterior.png,false_match\JD00023_vs_JD00035_sample1_interior.png
JD00023_vs_JD00035_sample2,0,JD00023_vs_JD00035_sample2_exterior.png,JD00023_vs_JD00035_sample2_interior.png,false_match\JD00023_vs_JD00035_sample2_exterior.png,false_match\JD00023_vs_JD00035_sample2_interior.png
JD00029_vs_JD07681_sample2,0,JD00029_vs_JD07681_sample2_exterior.png,JD00029_vs_JD07681_sample2_interior.png,false_match\JD00029_vs_JD07681_sample2_exterior.png,false_match\JD00029_vs_JD07681_sample2_interior.png
JD00029_vs_JD07681_sample3,0,JD00029_vs_JD07681_sample3_exterior.png,JD00029_vs_JD07681_sample3_interior.png,false_match\JD00029_vs_JD07681_sample3_exterior.png,false_match\JD00029_vs_JD07681_sample3_interior.png
JD00032_vs_JD08632_sample0,0,JD00032_vs_JD08632_sample0_exterior.png,JD00032_vs_JD08632_sample0_interior.png,false_match\JD00032_vs_JD08632_sample0_exterior.png,false_match\JD00032_vs_JD08632_sample0_interior.png
JD00032_vs_JD08632_sample1,0,JD00032_vs_JD08632_sample1_exterior.png,JD00032_vs_JD08632_sample1_interior.png,false_match\JD00032_vs_JD08632_sample1_exterior.png,false_match\JD00032_vs_JD08632_sample1_interior.png
JD00034_vs_JD00039_sample0,0,JD00034_vs_JD00039_sample0_exterior.png,JD00034_vs_JD00039_sample0_interior.png,false_match\JD00034_vs_JD00039_sample0_exterior.png,false_match\JD00034_vs_JD00039_sample0_interior.png
JD00034_vs_JD00039_sample1,0,JD00034_vs_JD00039_sample1_exterior.png,JD00034_vs_JD00039_sample1_interior.png,false_match\JD00034_vs_JD00039_sample1_exterior.png,false_match\JD00034_vs_JD00039_sample1_interior.png
JD00034_vs_JD00039_sample2,0,JD00034_vs_JD00039_sample2_exterior.png,JD00034_vs_JD00039_sample2_interior.png,false_match\JD00034_vs_JD00039_sample2_exterior.png,false_match\JD00034_vs_JD00039_sample2_interior.png
JD00035_vs_JD00040_sample1,0,JD00035_vs_JD00040_sample1_exterior.png,JD00035_vs_JD00040_sample1_interior.png,false_match\JD00035_vs_JD00040_sample1_exterior.png,false_match\JD00035_vs_JD00040_sample1_interior.png
JD00035_vs_JD00040_sample2,0,JD00035_vs_JD00040_sample2_exterior.png,JD00035_vs_JD00040_sample2_interior.png,false_match\JD00035_vs_JD00040_sample2_exterior.png,false_match\JD00035_vs_JD00040_sample2_interior.png
JD00039_vs_JD00034_sample0,0,JD00039_vs_JD00034_sample0_exterior.png,JD00039_vs_JD00034_sample0_interior.png,false_match\JD00039_vs_JD00034_sample0_exterior.png,false_match\JD00039_vs_JD00034_sample0_interior.png
JD00039_vs_JD00034_sample1,0,JD00039_vs_JD00034_sample1_exterior.png,JD00039_vs_JD00034_sample1_interior.png,false_match\JD00039_vs_JD00034_sample1_exterior.png,false_match\JD00039_vs_JD00034_sample1_interior.png
JD00039_vs_JD00034_sample2,0,JD00039_vs_JD00034_sample2_exterior.png,JD00039_vs_JD00034_sample2_interior.png,false_match\JD00039_vs_JD00034_sample2_exterior.png,false_match\JD00039_vs_JD00034_sample2_interior.png
JD00043_vs_JD01647_sample0,0,JD00043_vs_JD01647_sample0_exterior.png,JD00043_vs_JD01647_sample0_interior.png,false_match\JD00043_vs_JD01647_sample0_exterior.png,false_match\JD00043_vs_JD01647_sample0_interior.png
JD00043_vs_JD01647_sample1,0,JD00043_vs_JD01647_sample1_exterior.png,JD00043_vs_JD01647_sample1_interior.png,false_match\JD00043_vs_JD01647_sample1_exterior.png,false_match\JD00043_vs_JD01647_sample1_interior.png
JD00043_vs_JD01647_sample2,0,JD00043_vs_JD01647_sample2_exterior.png,JD00043_vs_JD01647_sample2_interior.png,false_match\JD00043_vs_JD01647_sample2_exterior.png,false_match\JD00043_vs_JD01647_sample2_interior.png
JD00043_vs_JD01688_sample0,0,JD00043_vs_JD01688_sample0_exterior.png,JD00043_vs_JD01688_sample0_interior.png,false_match\JD00043_vs_JD01688_sample0_exterior.png,false_match\JD00043_vs_JD01688_sample0_interior.png
JD00043_vs_JD01688_sample1,0,JD00043_vs_JD01688_sample1_exterior.png,JD00043_vs_JD01688_sample1_interior.png,false_match\JD00043_vs_JD01688_sample1_exterior.png,false_match\JD00043_vs_JD01688_sample1_interior.png
JD00043_vs_JD01688_sample2,0,JD00043_vs_JD01688_sample2_exterior.png,JD00043_vs_JD01688_sample2_interior.png,false_match\JD00043_vs_JD01688_sample2_exterior.png,false_match\JD00043_vs_JD01688_sample2_interior.png
JD00047_vs_JD06772_sample0,0,JD00047_vs_JD06772_sample0_exterior.png,JD00047_vs_JD06772_sample0_interior.png,false_match\JD00047_vs_JD06772_sample0_exterior.png,false_match\JD00047_vs_JD06772_sample0_interior.png
JD00047_vs_JD06772_sample1,0,JD00047_vs_JD06772_sample1_exterior.png,JD00047_vs_JD06772_sample1_interior.png,false_match\JD00047_vs_JD06772_sample1_exterior.png,false_match\JD00047_vs_JD06772_sample1_interior.png
JD00047_vs_JD06772_sample2,0,JD00047_vs_JD06772_sample2_exterior.png,JD00047_vs_JD06772_sample2_interior.png,false_match\JD00047_vs_JD06772_sample2_exterior.png,false_match\JD00047_vs_JD06772_sample2_interior.png
JD00059_vs_JD09369_sample0,0,JD00059_vs_JD09369_sample0_exterior.png,JD00059_vs_JD09369_sample0_interior.png,false_match\JD00059_vs_JD09369_sample0_exterior.png,false_match\JD00059_vs_JD09369_sample0_interior.png
JD00059_vs_JD09369_sample1,0,JD00059_vs_JD09369_sample1_exterior.png,JD00059_vs_JD09369_sample1_interior.png,false_match\JD00059_vs_JD09369_sample1_exterior.png,false_match\JD00059_vs_JD09369_sample1_interior.png
JD00059_vs_JD09369_sample2,0,JD00059_vs_JD09369_sample2_exterior.png,JD00059_vs_JD09369_sample2_interior.png,false_match\JD00059_vs_JD09369_sample2_exterior.png,false_match\JD00059_vs_JD09369_sample2_interior.png
JD00063_vs_JD01303_sample0,0,JD00063_vs_JD01303_sample0_exterior.png,JD00063_vs_JD01303_sample0_interior.png,false_match\JD00063_vs_JD01303_sample0_exterior.png,false_match\JD00063_vs_JD01303_sample0_interior.png
JD00063_vs_JD01303_sample1,0,JD00063_vs_JD01303_sample1_exterior.png,JD00063_vs_JD01303_sample1_interior.png,false_match\JD00063_vs_JD01303_sample1_exterior.png,false_match\JD00063_vs_JD01303_sample1_interior.png
JD00063_vs_JD01303_sample2,0,JD00063_vs_JD01303_sample2_exterior.png,JD00063_vs_JD01303_sample2_interior.png,false_match\JD00063_vs_JD01303_sample2_exterior.png,false_match\JD00063_vs_JD01303_sample2_interior.png
JD00063_vs_JD14137_sample0,0,JD00063_vs_JD14137_sample0_exterior.png,JD00063_vs_JD14137_sample0_interior.png,false_match\JD00063_vs_JD14137_sample0_exterior.png,false_match\JD00063_vs_JD14137_sample0_interior.png
JD00063_vs_JD14137_sample1,0,JD00063_vs_JD14137_sample1_exterior.png,JD00063_vs_JD14137_sample1_interior.png,false_match\JD00063_vs_JD14137_sample1_exterior.png,false_match\JD00063_vs_JD14137_sample1_interior.png
JD00063_vs_JD14137_sample2,0,JD00063_vs_JD14137_sample2_exterior.png,JD00063_vs_JD14137_sample2_interior.png,false_match\JD00063_vs_JD14137_sample2_exterior.png,false_match\JD00063_vs_JD14137_sample2_interior.png
JD00075_vs_JD10297_sample0,0,JD00075_vs_JD10297_sample0_exterior.png,JD00075_vs_JD10297_sample0_interior.png,false_match\JD00075_vs_JD10297_sample0_exterior.png,false_match\JD00075_vs_JD10297_sample0_interior.png
JD00075_vs_JD10297_sample1,0,JD00075_vs_JD10297_sample1_exterior.png,JD00075_vs_JD10297_sample1_interior.png,false_match\JD00075_vs_JD10297_sample1_exterior.png,false_match\JD00075_vs_JD10297_sample1_interior.png
JD00075_vs_JD10297_sample2,0,JD00075_vs_JD10297_sample2_exterior.png,JD00075_vs_JD10297_sample2_interior.png,false_match\JD00075_vs_JD10297_sample2_exterior.png,false_match\JD00075_vs_JD10297_sample2_interior.png
JD00085_vs_JD02261_sample0,0,JD00085_vs_JD02261_sample0_exterior.png,JD00085_vs_JD02261_sample0_interior.png,false_match\JD00085_vs_JD02261_sample0_exterior.png,false_match\JD00085_vs_JD02261_sample0_interior.png
JD00085_vs_JD02261_sample1,0,JD00085_vs_JD02261_sample1_exterior.png,JD00085_vs_JD02261_sample1_interior.png,false_match\JD00085_vs_JD02261_sample1_exterior.png,false_match\JD00085_vs_JD02261_sample1_interior.png
JD00085_vs_JD02261_sample2,0,JD00085_vs_JD02261_sample2_exterior.png,JD00085_vs_JD02261_sample2_interior.png,false_match\JD00085_vs_JD02261_sample2_exterior.png,false_match\JD00085_vs_JD02261_sample2_interior.png
JD00090_vs_JD15444_sample0,0,JD00090_vs_JD15444_sample0_exterior.png,JD00090_vs_JD15444_sample0_interior.png,false_match\JD00090_vs_JD15444_sample0_exterior.png,false_match\JD00090_vs_JD15444_sample0_interior.png
JD00090_vs_JD15444_sample1,0,JD00090_vs_JD15444_sample1_exterior.png,JD00090_vs_JD15444_sample1_interior.png,false_match\JD00090_vs_JD15444_sample1_exterior.png,false_match\JD00090_vs_JD15444_sample1_interior.png
JD00090_vs_JD15444_sample2,0,JD00090_vs_JD15444_sample2_exterior.png,JD00090_vs_JD15444_sample2_interior.png,false_match\JD00090_vs_JD15444_sample2_exterior.png,false_match\JD00090_vs_JD15444_sample2_interior.png
JD00092_vs_JD00631_sample0,0,JD00092_vs_JD00631_sample0_exterior.png,JD00092_vs_JD00631_sample0_interior.png,false_match\JD00092_vs_JD00631_sample0_exterior.png,false_match\JD00092_vs_JD00631_sample0_interior.png
JD00092_vs_JD00631_sample1,0,JD00092_vs_JD00631_sample1_exterior.png,JD00092_vs_JD00631_sample1_interior.png,false_match\JD00092_vs_JD00631_sample1_exterior.png,false_match\JD00092_vs_JD00631_sample1_interior.png
JD00092_vs_JD00631_sample2,0,JD00092_vs_JD00631_sample2_exterior.png,JD00092_vs_JD00631_sample2_interior.png,false_match\JD00092_vs_JD00631_sample2_exterior.png,false_match\JD00092_vs_JD00631_sample2_interior.png
JD00092_vs_JD03443_sample0,0,JD00092_vs_JD03443_sample0_exterior.png,JD00092_vs_JD03443_sample0_interior.png,false_match\JD00092_vs_JD03443_sample0_exterior.png,false_match\JD00092_vs_JD03443_sample0_interior.png
JD00092_vs_JD03443_sample1,0,JD00092_vs_JD03443_sample1_exterior.png,JD00092_vs_JD03443_sample1_interior.png,false_match\JD00092_vs_JD03443_sample1_exterior.png,false_match\JD00092_vs_JD03443_sample1_interior.png
JD00092_vs_JD03443_sample2,0,JD00092_vs_JD03443_sample2_exterior.png,JD00092_vs_JD03443_sample2_interior.png,false_match\JD00092_vs_JD03443_sample2_exterior.png,false_match\JD00092_vs_JD03443_sample2_interior.png
JD00092_vs_JD03801_sample0,0,JD00092_vs_JD03801_sample0_exterior.png,JD00092_vs_JD03801_sample0_interior.png,false_match\JD00092_vs_JD03801_sample0_exterior.png,false_match\JD00092_vs_JD03801_sample0_interior.png
JD00092_vs_JD03801_sample1,0,JD00092_vs_JD03801_sample1_exterior.png,JD00092_vs_JD03801_sample1_interior.png,false_match\JD00092_vs_JD03801_sample1_exterior.png,false_match\JD00092_vs_JD03801_sample1_interior.png
JD00092_vs_JD03801_sample2,0,JD00092_vs_JD03801_sample2_exterior.png,JD00092_vs_JD03801_sample2_interior.png,false_match\JD00092_vs_JD03801_sample2_exterior.png,false_match\JD00092_vs_JD03801_sample2_interior.png
JD00092_vs_JD06251_sample0,0,JD00092_vs_JD06251_sample0_exterior.png,JD00092_vs_JD06251_sample0_interior.png,false_match\JD00092_vs_JD06251_sample0_exterior.png,false_match\JD00092_vs_JD06251_sample0_interior.png
JD00092_vs_JD06251_sample1,0,JD00092_vs_JD06251_sample1_exterior.png,JD00092_vs_JD06251_sample1_interior.png,false_match\JD00092_vs_JD06251_sample1_exterior.png,false_match\JD00092_vs_JD06251_sample1_interior.png
JD00092_vs_JD06251_sample2,0,JD00092_vs_JD06251_sample2_exterior.png,JD00092_vs_JD06251_sample2_interior.png,false_match\JD00092_vs_JD06251_sample2_exterior.png,false_match\JD00092_vs_JD06251_sample2_interior.png
JD00092_vs_JD09167_sample0,0,JD00092_vs_JD09167_sample0_exterior.png,JD00092_vs_JD09167_sample0_interior.png,false_match\JD00092_vs_JD09167_sample0_exterior.png,false_match\JD00092_vs_JD09167_sample0_interior.png
JD00092_vs_JD09167_sample1,0,JD00092_vs_JD09167_sample1_exterior.png,JD00092_vs_JD09167_sample1_interior.png,false_match\JD00092_vs_JD09167_sample1_exterior.png,false_match\JD00092_vs_JD09167_sample1_interior.png
JD00092_vs_JD09167_sample2,0,JD00092_vs_JD09167_sample2_exterior.png,JD00092_vs_JD09167_sample2_interior.png,false_match\JD00092_vs_JD09167_sample2_exterior.png,false_match\JD00092_vs_JD09167_sample2_interior.png
JD00094_vs_JD01261_sample0,0,JD00094_vs_JD01261_sample0_exterior.png,JD00094_vs_JD01261_sample0_interior.png,false_match\JD00094_vs_JD01261_sample0_exterior.png,false_match\JD00094_vs_JD01261_sample0_interior.png
JD00094_vs_JD01261_sample1,0,JD00094_vs_JD01261_sample1_exterior.png,JD00094_vs_JD01261_sample1_interior.png,false_match\JD00094_vs_JD01261_sample1_exterior.png,false_match\JD00094_vs_JD01261_sample1_interior.png
JD00094_vs_JD01261_sample2,0,JD00094_vs_JD01261_sample2_exterior.png,JD00094_vs_JD01261_sample2_interior.png,false_match\JD00094_vs_JD01261_sample2_exterior.png,false_match\JD00094_vs_JD01261_sample2_interior.png
JD00098_vs_JD07332_sample2,0,JD00098_vs_JD07332_sample2_exterior.png,JD00098_vs_JD07332_sample2_interior.png,false_match\JD00098_vs_JD07332_sample2_exterior.png,false_match\JD00098_vs_JD07332_sample2_interior.png
JD00098_vs_JD07332_sample3,0,JD00098_vs_JD07332_sample3_exterior.png,JD00098_vs_JD07332_sample3_interior.png,false_match\JD00098_vs_JD07332_sample3_exterior.png,false_match\JD00098_vs_JD07332_sample3_interior.png
JD00098_vs_JD07332_sample4,0,JD00098_vs_JD07332_sample4_exterior.png,JD00098_vs_JD07332_sample4_interior.png,false_match\JD00098_vs_JD07332_sample4_exterior.png,false_match\JD00098_vs_JD07332_sample4_interior.png
JD00098_vs_JD07494_sample0,0,JD00098_vs_JD07494_sample0_exterior.png,JD00098_vs_JD07494_sample0_interior.png,false_match\JD00098_vs_JD07494_sample0_exterior.png,false_match\JD00098_vs_JD07494_sample0_interior.png
JD00098_vs_JD07494_sample1,0,JD00098_vs_JD07494_sample1_exterior.png,JD00098_vs_JD07494_sample1_interior.png,false_match\JD00098_vs_JD07494_sample1_exterior.png,false_match\JD00098_vs_JD07494_sample1_interior.png
JD00098_vs_JD07494_sample2,0,JD00098_vs_JD07494_sample2_exterior.png,JD00098_vs_JD07494_sample2_interior.png,false_match\JD00098_vs_JD07494_sample2_exterior.png,false_match\JD00098_vs_JD07494_sample2_interior.png
JD00098_vs_JD10276_sample0,0,JD00098_vs_JD10276_sample0_exterior.png,JD00098_vs_JD10276_sample0_interior.png,false_match\JD00098_vs_JD10276_sample0_exterior.png,false_match\JD00098_vs_JD10276_sample0_interior.png
JD00098_vs_JD10276_sample1,0,JD00098_vs_JD10276_sample1_exterior.png,JD00098_vs_JD10276_sample1_interior.png,false_match\JD00098_vs_JD10276_sample1_exterior.png,false_match\JD00098_vs_JD10276_sample1_interior.png
JD00098_vs_JD10276_sample2,0,JD00098_vs_JD10276_sample2_exterior.png,JD00098_vs_JD10276_sample2_interior.png,false_match\JD00098_vs_JD10276_sample2_exterior.png,false_match\JD00098_vs_JD10276_sample2_interior.png
JD00103_vs_JD00187_sample0,0,JD00103_vs_JD00187_sample0_exterior.png,JD00103_vs_JD00187_sample0_interior.png,false_match\JD00103_vs_JD00187_sample0_exterior.png,false_match\JD00103_vs_JD00187_sample0_interior.png
JD00103_vs_JD00187_sample1,0,JD00103_vs_JD00187_sample1_exterior.png,JD00103_vs_JD00187_sample1_interior.png,false_match\JD00103_vs_JD00187_sample1_exterior.png,false_match\JD00103_vs_JD00187_sample1_interior.png
JD00103_vs_JD00187_sample2,0,JD00103_vs_JD00187_sample2_exterior.png,JD00103_vs_JD00187_sample2_interior.png,false_match\JD00103_vs_JD00187_sample2_exterior.png,false_match\JD00103_vs_JD00187_sample2_interior.png
JD00103_vs_JD17244_sample0,0,JD00103_vs_JD17244_sample0_exterior.png,JD00103_vs_JD17244_sample0_interior.png,false_match\JD00103_vs_JD17244_sample0_exterior.png,false_match\JD00103_vs_JD17244_sample0_interior.png
JD00103_vs_JD17244_sample1,0,JD00103_vs_JD17244_sample1_exterior.png,JD00103_vs_JD17244_sample1_interior.png,false_match\JD00103_vs_JD17244_sample1_exterior.png,false_match\JD00103_vs_JD17244_sample1_interior.png
JD00103_vs_JD17244_sample2,0,JD00103_vs_JD17244_sample2_exterior.png,JD00103_vs_JD17244_sample2_interior.png,false_match\JD00103_vs_JD17244_sample2_exterior.png,false_match\JD00103_vs_JD17244_sample2_interior.png
JD00108_vs_JD04124_sample0,0,JD00108_vs_JD04124_sample0_exterior.png,JD00108_vs_JD04124_sample0_interior.png,false_match\JD00108_vs_JD04124_sample0_exterior.png,false_match\JD00108_vs_JD04124_sample0_interior.png
JD00120_vs_JD10127_sample0,0,JD00120_vs_JD10127_sample0_exterior.png,JD00120_vs_JD10127_sample0_interior.png,false_match\JD00120_vs_JD10127_sample0_exterior.png,false_match\JD00120_vs_JD10127_sample0_interior.png
JD00120_vs_JD10127_sample1,0,JD00120_vs_JD10127_sample1_exterior.png,JD00120_vs_JD10127_sample1_interior.png,false_match\JD00120_vs_JD10127_sample1_exterior.png,false_match\JD00120_vs_JD10127_sample1_interior.png
JD00120_vs_JD10127_sample2,0,JD00120_vs_JD10127_sample2_exterior.png,JD00120_vs_JD10127_sample2_interior.png,false_match\JD00120_vs_JD10127_sample2_exterior.png,false_match\JD00120_vs_JD10127_sample2_interior.png
